"","date","week.id","month.id","key.daily","key.media","key.weekly","account","price","launch","size","brand","prod.code1","prod.code2","prod.code3","prod.code1.report","prod.code2.report","prod.code3.report","sales.POS.amount","KISS.nsk","KISS.pack","period","nth.day","promo.brand.per.day","analysis","location","promo.type","promo.detail","dc.rate","dc.amount","promo.count.non.dc","support.leaflet","support.other","on.pack","on.pack.cereal.related","on.pack.co.promotion","on.pack.daily.supplies","on.pack.kids.related","on.pack.sachet","on.pack.seasonal.goods","on.pack.diet.related","media.TV","media.CATV","media.radio","media.digital","post.dc.rate","post.1st.end","post.2nd.end","post.half.end","post.on.shelf","post.promo.count.non.dc","carryover.TV","carryover.CATV","carryover.radio","carryover.digital","sales.wo.carryover","key.SKU.account","promo.count.non.dc.boosted","any.promotion","base.sales","decompose.seasonal","decompose.trend","decompose.random","stl.seasonal","stl.trend","stl.remainder","promo.effect"
"492",2010-06-07,75,"2010-06","2010-06-07 emart 201","Corn Frost 75","201 emart wk 75","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",9363500,-827712,-16,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",0,21769834.57,0,5740000,0.214285714285714,14,0,0,0,2,0,28239.69871,0,133751.8031,9201508.49819,"FF.600.emart",0,0,9201508.49819,0.920088426906853,10452468.1061049,0.956776748150424,901657.301948258,8231228.7391294,1319582.06502728,0.181983782898482
"493",2010-06-08,75,"2010-06","2010-06-08 emart 201","Corn Frost 75","201 emart wk 75","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",7332200,1965816,38,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",0,21769834.57,0,5740000,0.214285714285714,14,0,0,0,2,0,26564.44134,0,125775.1922,7179860.36646,"FF.600.emart",0,0,7179860.36646,0.844981117157911,10764491.8049429,0.789360631925877,1083838.2386356,8136437.79287589,1544215.77343141,0.0316460461092192
"494",2010-06-09,75,"2010-06","2010-06-09 emart 201","Corn Frost 75","201 emart wk 75","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",10363900,18106200,350,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",0,21769834.57,0,5740000,0.214285714285714,14,0,0,0,2,0,29661.54886,0,140395.4363,10193843.01484,"FF.600.emart",0,0,10193843.01484,0.789125714603371,9375636.11463957,1.37781529753566,1381399.23629979,7976839.22757004,17397.6507697403,0.385728116166462
"495",2010-06-10,76,"2010-06","2010-06-10 emart 201","Corn Frost 76","201 emart wk 76","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",10363900,7759800,150,"Additional","1","6","yes","on shelf","discount","0.3",0.3,3109170,0,"no","NA","NA","0","0","0","0","0","0","0",0,21769834.57,0,5740000,0.2,5,0,0,0,0,0,29981.64082,0,141870.1636,10192048.19558,"FF.600.emart",0,1,5088825.91070463,0.816641927025053,7880238.39243746,0.790763408566845,887136.731704878,7817240.66226419,-824139.00153161,0.397826376014283
"496",2010-06-11,76,"2010-06","2010-06-11 emart 201","Corn Frost 76","201 emart wk 76","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",10772600,8949636,173,"Additional","2","6","yes","on shelf","discount","0.3",0.3,3231780,0,"no","NA","NA","0","0","0","0","0","0","0",0,21769834.57,0,5740000,0.2,5,0,0,0,0,0,30639.75455,0,144947.3969,10597012.84855,"FF.600.emart",0,1,5291022.22879572,0.835034455817943,7503197.29475691,0.844478940760676,614654.339425376,7657642.09695834,-769099.141626803,0.458278235345837
"497",2010-06-12,76,"2010-06","2010-06-12 emart 201","Corn Frost 76","201 emart wk 76","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",14609500,24417504,472,"Additional","3","6","yes","on shelf","discount","0.3",0.3,4382850,0,"no","NA","NA","0","0","0","0","0","0","0",0,21769834.57,0,5740000,0.2,5,0,0,0,0,0,30596.85172,0,144712.2998,14434190.84848,"FF.600.emart",0,1,7206901.20182665,1.36917794560884,7377008.57133706,0.713523671061045,738805.119667597,7958036.46941495,-1319833.01774548,0.608750245889378
"498",2010-06-13,76,"2010-06","2010-06-13 emart 201","Corn Frost 76","201 emart wk 76","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",22204000,NA,NA,"Additional","4","6","yes","on shelf","discount","0.3",0.3,6661200,0,"no","NA","NA","0","0","0","0","0","0","0",0,21769834.57,0,5740000,0.2,5,0,0,0,0,0,30279.95064,0,143186.6391,22030533.41026,"FF.600.emart",0,1,10999707.5262452,1.42495041288003,5920745.28350278,1.30378208307078,1705630.85393583,8258430.84187157,-4043316.41230462,1.77077327630122
"499",2010-06-14,76,"2010-06","2010-06-14 emart 201","Corn Frost 76","201 emart wk 76","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",13328500,10915452,211,"Additional","5","6","yes","on shelf","discount","0.3",0.3,3998550,0,"no","NA","NA","0","0","0","0","0","0","0",0,21769834.57,0,5740000,0.2,5,0,0,0,0,0,32383.41559,0,153110.3224,13143006.26201,"FF.600.emart",0,1,6562220.81442616,0.920088426906853,5859254.46036755,1.21724755992918,1999287.45703749,8558825.21432818,-4698858.21099812,0.566333058418348
"500",2010-06-15,76,"2010-06","2010-06-15 emart 201","Corn Frost 76","201 emart wk 76","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",12791700,9208296,178,"Additional","6","6","yes","on shelf","discount","0.3",0.3,3837510,0,"no","NA","NA","0","0","0","0","0","0","0",0,21769834.57,0,5740000,0.2,5,0,0,0,0,0,31568.38967,0,149239.9896,12610891.62073,"FF.600.emart",0,1,6296539.3025211,0.844981117157911,5938452.57343498,1.25482054951726,2417635.02104629,8849449.93134065,-5328632.37895197,0.490145629049024
"501",2010-06-16,76,"2010-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0.789125714603371,4908895.25888831,0,2553577.0392699,9140074.64835312,-6784756.42873471,-0.622719393448281
"502",2010-06-17,77,"2010-06","2010-06-17 emart 201","Corn Frost 77","201 emart wk 77","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",9509900,7190748,139,"Additional","8","6","yes","on shelf","discount","0.3",0.3,2852970,0,"no","NA","NA","0","0","0","0","0","0","0",0,21769834.57,0,5740000,0.2,3,0,0,0,0,0,31419.76013,0,148521.2782,9329958.96167,"FF.600.emart",0,1,4658390.14875805,0.816641927025053,3337508.46942471,1.70915641365662,2613463.60404318,9430699.36536559,-8706654.49998405,0.141014376107153
"503",2010-06-18,77,"2010-06","2010-06-18 emart 201","Corn Frost 77","201 emart wk 77","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",11895000,14329764,277,"Additional","9","6","yes","on shelf","discount","0.3",0.3,3568500,0,"no","NA","NA","0","0","0","0","0","0","0",0,21769834.57,0,5740000,0.2,3,0,0,0,0,0,32764.83564,0,154880.3633,11707354.80106,"FF.600.emart",0,1,5845409.02026769,0.835034455817943,3348015.15362647,2.09085104575695,2707562.8944037,9636396.0373919,-8995943.77816913,0.317209245547114
"504",2010-06-19,77,"2010-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.36917794560884,3263890.61862791,0,2513263.24318449,9842092.7094182,-9091465.33397478,-1.87464824674164
"505",2010-06-20,77,"2010-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.42495041288003,4547536.473258,0,1821949.94191428,10047789.3814445,-7322202.85010077,-2.03048367916697
"506",2010-06-21,77,"2010-06","2010-06-21 emart 201","Corn Frost 77","201 emart wk 77","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",13474900,9260028,179,"Additional","12","6","yes","on shelf","discount","0.3",0.3,4042470,0,"no","NA","NA","0","0","0","0","0","0","0",0,21769834.57,0,5740000,0.2,3,0,0,0,0,0,32224.84366,0,152367.2504,13290307.90594,"FF.600.emart",0,1,6635767.60383847,0.920088426906853,5615712.01285028,1.28427128346136,1434910.99960769,10299005.0940877,-6118204.08084514,0.340761536206024
"507",2010-06-22,77,"2010-06","2010-06-22 emart 201","Corn Frost 77","201 emart wk 77","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",11608300,11122380,215,"Additional","13","6","yes","on shelf","discount","0.3",0.3,3482490,0,"no","NA","NA","0","0","0","0","0","0","0",0,21769834.57,0,5740000,0.2,3,0,0,0,0,0,30863.43583,0,145954.3615,11431482.20267,"FF.600.emart",0,1,5707667.55753115,0.844981117157911,6558061.65831392,1.02999749940472,1224242.27218556,10550220.8067309,-5216401.42060258,0.201569417809499
"508",2010-06-23,77,"2010-06","2010-06-23 emart 201","Corn Frost 77","201 emart wk 77","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",18202400,52507980,1015,"Additional","14","6","yes","on shelf","discount","0.3",0.3,5460720,0,"no","NA","NA","0","0","0","0","0","0","0",0,21769834.57,0,5740000,0.2,3,0,0,0,0,0,35940.25595,0,169997.5891,17996462.15495,"FF.600.emart",0,1,8985520.98241066,0.789125714603371,9301061.15521592,1.22423436752571,148638.942915547,10801436.5193742,-1649014.30707379,0.692056750714096
"509",2010-06-24,78,"2010-06","2010-06-24 emart 201","Corn Frost 78","201 emart wk 78","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",24515900,20899728,404,"Regular","1","3","yes","1st end (full)","discount","0.3",0.3,7354770,0,"no","NA","NA","0","0","0","0","0","0","0",0,21769834.57,0,5740000,0.2,0,0,0,3,0,0,36699.48625,0,173630.7917,24305569.72205,"FF.600.emart",0,1,12135618.925904,0.816641927025053,12293069.3371277,1.20884307301573,1456870.47386153,11223931.5208574,-387732.657591248,1.10154467980212
"510",2010-06-25,78,"2010-06","2010-06-25 emart 201","Corn Frost 78","201 emart wk 78","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",25132000,23124204,447,"Regular","2","3","yes","1st end (full)","discount","0.3",0.3,7539600,0,"no","NA","NA","0","0","0","0","0","0","0",0,21769834.57,0,5740000,0.2,0,0,0,3,0,0,37172.23667,0,175916.4647,24918911.29863,"FF.600.emart",0,1,12441856.5385132,0.835034455817943,13053958.8263547,1.14140180445161,563102.491123259,11646426.5223406,844429.812890856,1.08937274588737
"511",2010-06-26,78,"2010-06","2010-06-26 emart 201","Corn Frost 78","201 emart wk 78","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",38667900,31401324,607,"Regular","3","3","yes","1st end (full)","discount","0.3",0.3,11600370,0,"no","NA","NA","0","0","0","0","0","0","0",0,21769834.57,0,5740000,0.2,0,0,0,3,0,0,36900.72519,0,174686.3759,38456312.89891,"FF.600.emart",0,1,19200996.478314,1.36917794560884,13633109.2467074,1.02865314463389,201261.027950864,12068921.5238239,1362926.69493263,2.48808916825298
"512",2010-06-27,78,"2010-06","2010-06-27 emart 201","Corn Frost 78","201 emart wk 78","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",42157100,NA,NA,"Regular","4","3","yes","1st end (full)","discount","0.3",0.3,12647130,0,"no","NA","NA","0","0","0","0","0","0","0",0,21769834.57,0,5740000,0.2,0,0,0,3,0,0,36567.10852,0,173167.2541,41947365.63738,"FF.600.emart",0,1,20944057.2733823,1.42495041288003,13790983.0981634,1.0657757616621,850732.989124613,12542814.2035289,397435.905509874,2.73502707577963
"513",2010-06-28,78,"2010-06","2010-06-28 emart 201","Corn Frost 78","201 emart wk 78","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",24168200,20641068,399,"Regular","5","3","yes","1st end (full)","discount","0.3",0.3,7250460,0,"no","NA","NA","0","0","0","0","0","0","0",0,21769834.57,0,5740000,0.2,0,0,0,3,0,0,36666.64706,0,173704.6136,23957828.73934,"FF.600.emart",0,1,11961994.0284279,0.920088426906853,13767566.9153868,0.944314845407888,973253.053917717,13016706.883234,-222393.021764969,0.84690101406657
"514",2010-06-29,78,"2010-06","2010-06-29 emart 201","Corn Frost 78","201 emart wk 78","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",19757900,18520056,358,"Regular","6","3","yes","1st end (full)","discount","0.3",0.3,5927370,0,"no","NA","NA","0","0","0","0","0","0","0",0,21769834.57,0,5740000,0.2,0,0,0,3,0,0,36039.46077,0,170803.4676,19551057.07163,"FF.600.emart",0,1,9761720.49999945,0.844981117157911,13770154.3277124,0.838958652049777,836536.328712222,13490599.5629391,-556981.56393894,0.510583622928391
"515",2010-06-30,78,"2010-06","2010-06-30 emart 201","Corn Frost 78","201 emart wk 78","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",20416700,32849820,635,"Regular","7","3","yes","1st end (full)","discount","0.3",0.3,6125010,0,"no","NA","NA","0","0","0","0","0","0","0",0,21769834.57,0,5740000,0.2,0,0,0,3,0,0,36032.42368,0,170845.1065,20209822.46982,"FF.600.emart",0,1,10090637.9426033,0.789125714603371,14174917.2486252,0.902094211146265,596388.041875547,13934990.4295275,-356461.222777894,0.521744298805917
"516",2010-07-01,79,"2010-07","2010-07-01 emart 201","Corn Frost 79","201 emart wk 79","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",24186500,14174568,274,"Regular","1","2","yes","1st end (full)","discount","0.3",0.3,7255950,1,"no","Newspaper AD","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.12,5,0,0,0,1,0,36291.17485,0,172929.3754,23977279.44975,"FF.600.emart",1e+06,1,11971705.6464674,0.816641927025053,15046530.8447253,0.974289399138001,384347.874989949,14379381.2961159,282801.673619496,0.694827131524468
"517",2010-07-02,79,"2010-07","2010-07-02 emart 201","Corn Frost 79","201 emart wk 79","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",25168600,32435964,627,"Regular","2","2","yes","1st end (full)","discount","0.3",0.3,7550580,1,"no","Newspaper AD","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.12,5,0,0,0,1,0,36858.76628,0,176554.9237,24955186.31002,"FF.600.emart",1e+06,1,12459968.4247926,0.835034455817943,15316654.4220101,0.974201136570818,341427.262981174,14823772.1627043,151454.99632466,0.70846224316843
"518",2010-07-03,79,"2010-07","2010-07-03 emart 201","Corn Frost 79","201 emart wk 79","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",44340900,42316776,818,"Regular","3","2","yes","1st end (full)","discount","0.3",0.3,13302270,1,"no","Newspaper AD","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.12,5,0,0,0,1,0,36087.51109,0,173803.1294,44131009.35951,"FF.600.emart",1e+06,1,22034336.9247032,1.36917794560884,15556905.3287488,1.03446757414694,343629.244468466,14634033.4943967,579242.589883683,2.25430258254505
"519",2010-07-04,79,"2010-07","2010-07-04 emart 201","Corn Frost 79","201 emart wk 79","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",54375400,NA,NA,"Regular","4","2","yes","1st end (full)","discount","0.3",0.3,16312620,1,"no","Newspaper AD","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.12,5,0,0,0,1,0,35628.42196,0,172554.9285,54167216.64954,"FF.600.emart",1e+06,1,27045352.4460835,1.42495041288003,15928358.6707278,1.19157632948622,332073.289961755,14444294.826089,1151990.55467696,3.31318997597837
"520",2010-07-05,79,"2010-07","2010-07-05 emart 201","Corn Frost 79","201 emart wk 79","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",27950200,23589792,456,"Regular","5","2","yes","1st end (full)","discount","0.3",0.3,8385060,1,"no","Newspaper AD","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.12,5,0,0,0,1,0,34967.79324,0,170324.0964,27744908.11036,"FF.600.emart",1e+06,1,13852859.0694213,0.920088426906853,17367370.5178996,0.866913524322143,832607.42781995,14254556.1577814,2280206.93229818,0.944287073601493
"521",2010-07-06,79,"2010-07","2010-07-06 emart 201","Corn Frost 79","201 emart wk 79","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",23119000,16036920,310,"Regular","6","2","yes","1st end (full)","discount","0.3",0.3,6935700,1,"no","Newspaper AD","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.12,5,0,0,0,1,0,33848.33341,0,165824.1836,22919327.48299,"FF.600.emart",1e+06,1,11443476.8471704,0.844981117157911,18927444.0272635,0.71551545827982,196540.147337955,13842225.1140352,4888678.76589029,0.685088257423013
"522",2010-07-07,79,"2010-07","2010-07-07 emart 201","Corn Frost 79","201 emart wk 79","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",25620000,35229492,681,"Regular","7","2","yes","1st end (full)","discount","0.3",0.3,7686000,1,"no","Newspaper AD","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.12,5,0,0,0,1,0,34158.40157,0,168316.4066,25417525.19183,"FF.600.emart",1e+06,1,12690811.336456,0.789125714603371,21061491.6853359,0.763579157201025,453146.685895147,13429894.070289,7178450.9291517,0.870786260838714
"523",2010-07-08,80,"2010-07","2010-07-08 emart 201","Corn Frost 80","201 emart wk 80","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",22240600,21468780,415,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.166666666666667,4,0,2,0,0,0,32874.04713,0,162937.3762,22044788.57667,"FF.600.emart",0,0,22044788.57667,0.816641927025053,24065040.6629011,1.12172826955702,492339.900998814,13017563.0265428,10555137.7353594,0.716050559626656
"524",2010-07-09,80,"2010-07","2010-07-09 emart 201","Corn Frost 80","201 emart wk 80","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",23576500,27055836,523,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.166666666666667,4,0,2,0,0,0,32748.82146,0,163268.1882,23380482.99034,"FF.600.emart",0,0,23380482.99034,0.835034455817943,25438312.7678309,1.10067925126256,763314.919959031,12787825.4311569,11887172.416715,0.829443717327526
"525",2010-07-10,80,"2010-07","2010-07-10 emart 201","Corn Frost 80","201 emart wk 80","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",37167300,40040568,774,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.166666666666667,4,0,2,0,0,0,32360.30969,0,162269.1591,36972670.53121,"FF.600.emart",0,0,36972670.53121,1.36917794560884,26910291.8578637,1.00346566658567,773306.48147787,12558087.835771,13578897.5406148,2.15639260466889
"526",2010-07-11,80,"2010-07","2010-07-11 emart 201","Corn Frost 80","201 emart wk 80","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",48263200,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.166666666666667,4,0,2,0,0,0,31937.93606,0,161066.7749,48070195.28904,"FF.600.emart",0,0,48070195.28904,1.42495041288003,27914962.1367243,1.20847895513832,500277.961180232,12328350.2403851,15086333.935159,3.52562425812681
"527",2010-07-12,80,"2010-07","2010-07-12 emart 201","Corn Frost 80","201 emart wk 80","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",23655800,16761168,324,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.166666666666667,4,0,2,0,0,0,31301.14477,0,158735.0513,23465763.80393,"FF.600.emart",0,0,23465763.80393,0.920088426906853,25694112.5108273,0.992593679341509,1214397.58171521,12038070.9722596,12441643.9568524,0.946961992937618
"528",2010-07-13,80,"2010-07","2010-07-13 emart 201","Corn Frost 80","201 emart wk 80","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",21935600,12622608,244,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.166666666666667,4,0,2,0,0,0,30871.4008,0,157398.1218,21747330.4774,"FF.600.emart",0,0,21747330.4774,0.844981117157911,23151717.8384777,1.1116695999136,2198648.72762349,11747791.7041342,9205277.40672003,0.850222899195021
"529",2010-07-14,80,"2010-07","2010-07-14 emart 201","Corn Frost 80","201 emart wk 80","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",19904300,18675252,361,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.166666666666667,4,0,2,0,0,0,29519.16162,0,151277.5499,19723503.28848,"FF.600.emart",0,0,19723503.28848,0.789125714603371,19515694.0559717,1.28071902233534,2240792.94129193,11457512.4360087,5817388.67867111,0.735718898801625
"530",2010-07-15,81,"2010-07","2010-07-15 emart 201","Corn Frost 81","201 emart wk 81","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",13182100,6363036,123,"Additional","1","3","yes","on shelf","discount","0.3",0.3,3954630,0,"no","NA","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.2,1,0,2,1,1,0,26998.83537,0,139033.4427,13016067.72193,"FF.600.emart",0,1,6498841.19539078,0.816641927025053,14657061.7319187,0.542946870932588,2738411.68844121,11003623.5739038,915026.469573628,0.29909289624727
"531",2010-07-16,81,"2010-07","2010-07-16 emart 201","Corn Frost 81","201 emart wk 81","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",11346000,15623064,302,"Additional","2","3","yes","on shelf","discount","0.3",0.3,3403800,0,"no","NA","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.2,1,0,2,1,1,0,26367.30523,0,136395.6883,11183237.00647,"FF.600.emart",0,1,5583720.28389303,0.835034455817943,12447104.8532398,0.537218438461323,1901593.36348076,10549734.711799,-4223.22203998826,0.187894998368218
"532",2010-07-17,81,"2010-07","2010-07-17 emart 201","Corn Frost 81","201 emart wk 81","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",23241000,22037832,426,"Additional","3","3","yes","on shelf","discount","0.3",0.3,6972300,0,"no","NA","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.2,1,0,2,1,1,0,27024.54635,0,140375.6464,23073599.80725,"FF.600.emart",0,1,11520504.0536684,1.36917794560884,10445651.8323197,0.805519466006596,855982.876780237,10095845.8496941,-506176.894154668,1.25454612213318
"533",2010-07-18,81,"2010-07","2010-07-18 emart 201","Corn Frost 81","201 emart wk 81","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",28322300,NA,NA,"Additional","4","3","yes","on shelf","discount","0.3",0.3,8496690,0,"no","NA","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.2,1,0,2,1,1,0,26229.94551,0,136756.6899,28159313.36459,"FF.600.emart",0,1,14059769.0206686,1.42495041288003,8646795.2148087,1.1410988322443,504424.998316135,9956119.23552841,-1813749.01903585,1.99976387573398
"534",2010-07-19,81,"2010-07","2010-07-19 emart 201","Corn Frost 81","201 emart wk 81","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",16177200,13243392,256,"Additional","5","3","yes","on shelf","discount","0.3",0.3,4853160,0,"no","NA","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.2,1,0,2,1,1,0,26071.5889,0,136376.1004,16014752.3107,"FF.600.emart",0,1,7996065.6531775,0.920088426906853,8657871.52562453,1.00377331570553,-194231.614976104,9816392.62136269,-964289.480762057,0.654496670624196
"535",2010-07-20,81,"2010-07","2010-07-20 emart 201","Corn Frost 81","201 emart wk 81","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",15658700,6414768,124,"Additional","6","3","yes","on shelf","discount","0.3",0.3,4697610,0,"no","NA","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.2,1,0,2,1,1,0,26018.15018,0,136474.6339,15496207.21592,"FF.600.emart",0,1,7737159.3309596,0.844981117157911,8848470.77520736,1.03482357871304,-720200.495793751,9676666.00719697,-107994.73619586,0.639159172485164
"536",2010-07-21,81,"2010-07","2010-07-21 emart 201","Corn Frost 81","201 emart wk 81","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",14444800,12570876,243,"Additional","7","3","yes","on shelf","discount","0.3",0.3,4333440,0,"no","NA","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.2,1,0,2,1,1,0,25828.20543,0,135782.7095,14283189.08507,"FF.600.emart",0,1,7131506.96590299,0.789125714603371,8422237.23218103,1.0730195752896,-1003505.03670188,9584425.51033364,-158683.241450725,0.553275117794843
"537",2010-07-22,82,"2010-07","2010-07-22 emart 201","Corn Frost 82","201 emart wk 82","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",13328500,9829080,190,"Additional","8","3","yes","on shelf","discount","0.3",0.3,3998550,0,"no","NA","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.3,2,0,0,6,2,0,25078.90706,0,132065.6741,13171355.41884,"FF.600.emart",0,1,6576375.3711016,0.816641927025053,7950709.77261448,1.01285906766235,-1391061.79207145,9492185.01347031,-150413.448784376,0.466268257444817
"538",2010-07-23,82,"2010-07","2010-07-23 emart 201","Corn Frost 82","201 emart wk 82","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",14011700,13139928,254,"Additional","9","3","yes","on shelf","discount","0.3",0.3,4203510,0,"no","NA","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.3,2,0,0,6,2,0,24921.00517,0,131378.0348,13855400.96003,"FF.600.emart",0,1,6917915.03097284,0.835034455817943,7750101.61540431,1.06896486433408,-1628296.54597198,9399944.51660698,-21546.3552306928,0.533547829026969
